frame_index,cluster_id,cls,density,vol,e_x,e_y,e_z
32,Rwwqkz_39K-O3c6kAGDUPQ,3,982.8720027781783,0.9899559629837108,0.586463424932185,0.17435703917114534,0.019200099463947216
32,S1FdjDkdUr6GVdcX0193Hw,1,6.414602129132877,5.45630099816203,0.6711671999765608,0.01197546760229422,0.26329870518826376
32,TE4VykREyKlxVysw3L61Ow,3,1376.6650904063763,0.20774842188783618,0.5888461452331305,0.038773966291853174,0.2477944959788507
32,TfeQd7f9i2YWFNWlRAtdcg,3,1122.747584642883,0.23870013497757275,0.7288656238939254,0.17423334335476376,0.07035861902440395
32,UNTBgdQOe--4nfz1P2nXiw,1,29.261614091368216,3.5199698717366252,0.598694547473476,0.013124316956131298,0.25019050459567954
32,VAyUDg6pImC_A_uoTG4f8w,2,559.9243289416637,1.523420140739894,0.7066351269142843,0.19998420194465127,0.016704949696195317
32,VCqk4tkH-sM2Zc0bRfWKMw,1,325.25603134433106,3.4803351541900005,0.41450936078270634,0.006999313672459951,0.06595151897203463
32,Wb9FUA2OB-_7BGR4wah7vQ,1,15.85507950235697,3.1535634994808537,0.7821334121372552,0.021781478585283395,0.19508274428334405
32,WhRT_QsOSPLt9s1LdvgBBw,1,11.120622343514068,3.2372288967259504,0.7717086758920026,0.08309435982460249,0.055532981924320976
32,aeG4Jihb5TDkSclXG6qrVw,1,81.08344154721439,4.205544233114942,6.069914662224404,0.15128925766578935,0.5549325708091982
32,ay9zSSOsaDnv9kINEbyOsQ,3,380.3324974132311,0.7730078339337096,0.21538781466637663,0.06383097626112932,0.0017654807174019088
32,azZvtPOySnUgliiVkOvVsw,1,581.4131955296139,3.8458019480676042,0.6426853051093354,0.025032732855496218,0.15121037303262186
32,b5x5WxyhwGYso9n9hEjL0Q,1,287.2391571262289,3.655490464827438,0.6979805135513846,0.12933210276740933,0.026960350919090006
32,dHYo-R-G89gA4wk1ZTcWew,1,13.167185162700708,3.7973188181204667,0.00041660325573766865,0.07446895264171925,0.03432931950578087
32,dgQRmKqSzYEZ9Sn7bpyKMA,1,9.29366960275141,3.0128034669653574,0.7962503003034278,0.4483945244607234,0.24708137368288652
32,fdeOmptREMVFUOxv_t6ZyQ,1,44.267566316933824,3.5240247652901755,0.8177730617973586,0.16332005863839305,0.06046787283590849
32,j-hJUnwaxwc5D8dzgUx8NA,1,20.63762505558202,4.167146159908497,0.0003169343794284865,0.018409567874444498,0.07247949920808311
32,jdNS9xn2E_b3oDNcAOMkMA,1,19.371665949773483,3.8716339727547795,0.1654528445118738,0.0018311461040054198,0.0332468428413896
32,juCbhYZjuvb6KpCgGUdV-A,3,103.38011016904596,0.34822946059095133,0.009128771641070843,0.06864281360088807,0.21749513624008304
32,lWa_ggopZoQYs3-P0VsiWg,1,32.854422480700464,6.361396251076153,0.5082254378105713,0.04088873351035382,0.2446751898528759
32,pCenG9Ml54Dm_7eLrmTyMA,3,1922.0156427967647,0.2950028019412717,0.4956504942975932,0.11801776051972164,0.0244139782661939
32,pD5akjNe3QSlKR6Ruc3tuw,1,15.461705762254065,3.4278236059430394,0.003426502022061701,0.03512019440929914,0.26136592152736565
32,s4HL3V0uBOnsLb1WfGhcRQ,3,162.37450450416625,0.9361075525012607,1.2269641140901086,0.06644891581796271,0.34110165841908335
32,spmBjHPO69edvGbMPVNarg,3,51.40959459270313,1.2449038065179354,0.5182148186910117,0.12909907687786962,0.051744573922745805
32,srTKLhPoCMwP_kombW2XFw,1,12.41703713348049,2.657638826819721,0.17038131363637166,0.0008533540030169227,0.01118239869936695
32,uBHxLj2n7unv9zMT3vDWtA,1,123.4228634180608,5.015278230122638,0.7120952409983273,0.015126276102502221,0.22770191039955337
32,v0sQIcUS9P9fEQMJLhvUdw,1,129.82182423275498,2.765328573386521,2.28441935635033,0.17700550296368253,0.355674852500244
32,wbN53ADUq_mXaI6VQUbApw,3,224.1411574344059,0.24984255743565614,0.0916308277007647,0.00028763285644773203,0.013774598117784661
32,wz9PpT2xIYn3h6TsKFcU5Q,1,75.36460285838317,3.3835513003255366,0.7180405055325342,0.012410124663369961,0.12787738173632002
3,0LASIG-_hcPDbtecCLGqtQ,1,267.42102052782195,3.462704607784042,1.895363070948871,0.03727633916088546,0.3424451465005339
3,2gXLAlN3pNlIxuqDU5_Uyg,3,57.525386751617056,1.2168540526680123,0.7337206090387959,0.15620187435263325,0.03034745847289752
3,4R3iNz-kiubnfGskrgpOvg,1,10.55520312341376,3.0316801700402114,0.00022386210833693493,0.0358571728626735,0.0843650869020768
3,4YIpKpTjrhw8t5uWfsI4RQ,1,4734.3072156155185,3.0826051912861763,1.407527662626559,0.02810525707447011,0.15643444110952567
3,6aQWOH_1LYjiVtUjon9MQw,1,24.098787039116424,6.4733548517104,0.4661544495440752,0.08561542429483686,0.23305486564357575
3,8ZaW3dngEHzTE_4ffZ87ag,1,63.541673387802255,3.273442276701649,0.6787708810027608,0.1853135937823333,0.020194326189634612
3,9kFTcxwVE3aYV25aqDwXsg,3,1406.496312633236,0.11375785244715554,1.0217862417121888,0.38376566149839,0.048903442365031004
3,BDAEEhZA4eo0wfdX2oAw0Q,3,1095.6752512240457,0.23182051407681342,0.4934927023266881,0.04570767872344859,0.226930125043554
3,BQeVU9iGQAsUI16aQ36mrA,1,162.51344843456883,3.2181952019224447,1.6070832876975933,0.05172863840670079,0.31399794101545236
3,DbADXLrJzWFNiuwzCcZWhA,1,80.93401607168714,2.7676867017397537,0.9041286214429392,0.21369858717643972,0.05365162816217644
3,ENdil_UNL5ULzh7-9CVIhg,1,78.62159485645984,2.124098351157763,0.0006152453233440325,0.008758217671655893,0.23012962520920427
3,ESEZomrDz9Y3i85fzy2B6Q,1,6.52880547003109,4.748188645273326,0.17580060854150978,0.00020869452682457218,0.017860212907135763
3,GH-QABs5hr1ZydBh1U7UiQ,1,33.32201912578017,3.0310288106719065,2.216109590677984,0.03219278970610878,0.2873972532567309
3,GzMGLlxNGHZZdJah0_C78w,3,1298.253212790183,0.19179617469603913,0.9124373413674998,0.2706040050411332,0.0413541373880167
3,JFmJKplEkWB-Sp99gsg91A,1,140.8991600547143,3.5131508222460694,0.27649245974720155,0.006114040729686647,0.058758414303171434
3,M-HaU7QLec2Zh5lwjdKjkA,3,3441.120789033337,0.03341934417603087,0.49123191225453633,0.17404949007201245,0.013761298731395276
3,Op2cLnDwvTGQhxpDC8PQWw,3,560.94838510712,0.1889656924134972,1.50699432719244,0.13386887265921113,0.06487666948948528
3,QJWOYIHBZlVeeh9JqaCe7Q,1,280.0923499334483,3.313192953040305,0.7286169274125449,0.13460697840614527,0.0186778908702439
3,QgObEknrVjWcl5NQqj4Mfw,3,562.4789005382357,0.14044971273483317,0.623271834875925,0.03076959834995923,0.2876629021737714
3,S1FdjDkdUr6GVdcX0193Hw,1,81.37380986671431,5.456300998162024,0.6899601783256044,0.043222253623885105,0.2603455385785627
3,TE4VykREyKlxVysw3L61Ow,3,1135.9893753003641,0.2077484218878366,1.3749835186805361,0.0970659531731017,0.32466439343546727
3,TFs1JzKbXUHyIWjaOv1eWg,1,27.83992546924166,3.879320730198127,0.5758409076553997,0.15045744290237598,0.06789409822648063
3,TM6grMnO9dLyr9WBRmkUNg,1,14.864278828037664,3.2964935983018577,0.6667993673245828,0.029411883588475754,0.1620742192452351
3,UNTBgdQOe--4nfz1P2nXiw,1,159.37636412872064,3.5199698717364845,0.5157504777373546,0.19214834130108913,0.013530583661421675
3,UV5J-3ej_ckw1K0ciReGFA,1,134.4608588072299,3.9565417380139074,0.41857693355488756,0.13278091002367132,0.009239049117681059
3,V8OlKl6cHY5zljdirsvfAQ,1,12.753975488687805,2.6658354510839737,0.38021266867194764,0.0612624584669172,0.005082449214129546
3,VAyUDg6pImC_A_uoTG4f8w,2,97.8062426873529,1.5234201407398185,0.8696136416637789,0.0313676657893825,0.27698544684402304
3,VCqk4tkH-sM2Zc0bRfWKMw,1,8.907188137521361,3.480335154190029,0.8708329193568357,0.043447301796473194,0.1455847600146201
3,aVrpLMocomS-nghUalpASw,1,177.08204161735037,2.7614319076841283,5.603435701947094,0.14608581842867585,0.5302000642579732
3,atbpbHDeo_6zLKfpOEJ4Xw,1,3.1006977627982613,10.965273819308432,0.019663742700375388,0.008235949486209275,0.00026845645634468955
3,ay9zSSOsaDnv9kINEbyOsQ,3,1473.4650154886733,0.7730078339337101,0.5902507462050727,0.15466852385459684,0.017306496980265037
3,azZvtPOySnUgliiVkOvVsw,1,118.57084846221447,3.8458019480674936,0.7012419549023711,0.1570278073025296,0.031189872072501797
3,b5x5WxyhwGYso9n9hEjL0Q,1,13.951616203273375,3.6554904648275954,0.6546542960016035,0.08880390878361433,0.027958519876501498
3,cRVxApV1GcVhu0UmqQghjg,1,10.444628767310684,3.159518709107451,0.00015555682006223454,0.050204416084633545,0.032855756619109076
3,eRUuoPyOmMHeRFV7Z_Rw7g,3,512.0909602789574,0.22847503485760653,0.8016415250312885,0.16806145761831756,0.03270906001587653
3,hrcVoJ92KgRJQvQb58B_6w,3,228.98015539693853,0.2663986313322922,0.00024935991741305806,0.015327100619306635,0.03559596528050668
3,j-hJUnwaxwc5D8dzgUx8NA,1,129.58508755830584,4.1671461599084925,0.6623804451296367,0.24545977412294515,0.02735208935035302
3,juCbhYZjuvb6KpCgGUdV-A,3,209.6318900650107,0.34822946059094995,0.4803967197572493,0.0022383629464678674,0.05904395474472387
3,kIda_1BTtqWkaSMP0zeDdw,1,18.040146602040185,3.3813472443234702,0.024318452547607755,0.24412264483894805,0.17030391822725324
3,pCenG9Ml54Dm_7eLrmTyMA,3,1054.227274973176,0.2950028019412732,0.35113124602992074,0.11137197945047025,0.012105434485215628
3,s4HL3V0uBOnsLb1WfGhcRQ,3,214.71891714037704,0.9361075525012638,1.0703757614393408,0.06668074188388036,0.32676976369809346
3,spmBjHPO69edvGbMPVNarg,3,29.721171873906595,1.2449038065179314,0.3900686956584879,0.10074746509575429,0.04190186325342227
3,srTKLhPoCMwP_kombW2XFw,1,19.942514184074724,2.657638826819721,0.1859712042770632,0.0009632577621234691,0.02804927430081459
3,uUdMqH5VWk9J-cgVUd10lQ,3,13934.772151105508,0.041981310756745265,0.7390240924227528,0.20300951434656575,0.016502808765581144
3,wbN53ADUq_mXaI6VQUbApw,3,320.2016534777224,0.24984255743565636,0.09209523941644719,0.0003496550279366347,0.014961967613240755
3,wz9PpT2xIYn3h6TsKFcU5Q,1,35.17014800057876,3.383551300325541,0.5072718823869874,0.008490663114328056,0.1123317680221646
3,xTagSTR1KcmySxfyvgBVSQ,1,10.581248623396128,4.063792613749098,1.389087891477275,0.1724067156262346,0.045051678599118815
125,0T5hdLvM5VAu7YOG8FkbYQ,1,537.5468154503718,3.1587946411278947,2.1815012588536047,0.04323789519420745,0.36233948425681817
125,46ECFTbkCgKruDZyD8xFLQ,1,62.27148313818718,2.3766898191837176,0.6863205226070034,0.14411549085691233,0.03660433912081803
125,4R3iNz-kiubnfGskrgpOvg,1,311.0486420431346,3.0316801700398672,0.5198234363811393,0.13878223093142905,0.01171507426713461
125,5l7FKa1OfyP6WtD4uxmyEQ,1,1444.6575968106692,3.1779156598320766,2.1760133808395037,0.045365709495083284,0.2840551175065556
125,6aQWOH_1LYjiVtUjon9MQw,1,8.959805437621238,6.473354851709656,0.32315466937784676,0.0007041854612540264,0.004313799310514747
125,8UTFxoxZOuQyYiVaaw6cyQ,1,42.345054889568836,1.9364716898784715,0.047423938695281664,0.012437847295331912,0.008009578815453021
125,927gqITGCOu9lPwLBbFZng,1,77.71261087310614,3.7316980698734925,0.42518923282177185,0.14973308480197814,0.007736835613052003
125,BDAEEhZA4eo0wfdX2oAw0Q,3,112.1557343772644,0.2318205140768137,0.45474147677398036,0.007595459226145487,0.07147574027656509
125,CVVq8H33rXc3J0epW1IQQw,1,47.614054999758345,3.6963875477712045,0.45609465971919294,0.2228452213087821,0.04100586768707596
125,ESEZomrDz9Y3i85fzy2B6Q,1,10.31972477521073,4.7481886452731885,0.46351969630962664,0.12627331355243082,0.03438049757270522
125,EiIYyKl1ym7vMRqjJ-IBmA,1,74.80282089094699,3.1014873134026124,0.8512280561262656,0.21587925949876036,0.06949369125223358
125,F5nAskw8jqyXWGFPS24XNg,1,6.907456154151853,4.198361792361001,0.9429874609762949,0.0005931908694401823,0.00857703766684798
125,GH-QABs5hr1ZydBh1U7UiQ,1,17.15589103505289,3.031028810672304,0.44764443613235616,0.07930536292038988,0.00518224953785166
125,GrfSfVyowpLza7yiThrLDQ,3,461.7052994694521,0.23608132747285435,0.4682849577070668,0.17376407478387598,0.07977286129524415
125,Gv0H9Re50c_GNeBHjAOfYg,1,87.65513790179102,4.369395898151617,0.6608445354197929,0.32732307684974177,0.09480047873455227
125,HQIpiKhTFlKx1pOIjpFUJA,1,9.697804301467665,2.8872514983378745,0.10669353386233418,0.00041836554044777174,0.011602378357020767
125,NDUZH4hSBlTh44PH7f_krg,1,20.09294780517648,2.8865849133922326,0.2986145832188224,0.08843490456008163,0.03388776002435078
125,NImJ5laY_-Gx5z3kGFI5jA,1,18.487507521157895,3.2995253649086544,0.17454435858948714,0.09641337200477082,0.0013330931734417144
125,QJWOYIHBZlVeeh9JqaCe7Q,1,23.240421276805506,3.313192953040306,0.5770868306189654,0.3007583286814937,0.24734299521078587
125,QcsptV2vcFhybkwgLso7-A,1,31.451366360009438,3.6564389185400556,0.6733718751315704,0.1855242598292583,0.01761000324828963
125,TFs1JzKbXUHyIWjaOv1eWg,1,13.662185646942664,3.879320730198128,0.34143143457280667,0.16507899406158624,0.005483548633074705
125,TfeQd7f9i2YWFNWlRAtdcg,3,2291.5780925360364,0.2387001349775725,0.9170361576555625,0.05509732793786615,0.36579106328449523
125,TuivRGc5GVTsMCjQEdLWMg,3,4537.685981952257,0.2135449662788489,0.7963769057666086,0.20593557085799113,0.027673042632310862
125,V8OlKl6cHY5zljdirsvfAQ,1,443.01308976883365,2.6658354510839657,0.5210067093450667,0.17645006017801218,0.013850538785641102
125,VAyUDg6pImC_A_uoTG4f8w,2,181.1712951792834,1.5234201407396026,1.4673512488230673,0.04314797373603825,0.10408262436376947
125,W0DT2gQsm3aJJC0_Rx4h8g,3,1101.31833283092,1.3038918514220919,0.7268597143301709,0.21061172572717865,0.01815774838137998
125,XC5h9CY5c4R19PXgplbh1Q,3,260.40098127308653,0.20353225913698875,0.19626945221984296,0.007281703594792589,0.04579065362317927
125,_kK6plkgau63AZfOUxwHzQ,1,614.8357967841678,3.6334904566141004,0.6792119403720867,0.11399213477961039,0.03418578446706469
125,aeG4Jihb5TDkSclXG6qrVw,1,33.52717084503968,4.2055442331144635,0.05235024087736462,0.4734540150954455,0.25748011764436907
125,atbpbHDeo_6zLKfpOEJ4Xw,1,27.72388587913762,10.965273819308344,6.092099418251964,0.16059716435460203,0.5739081511858327
125,cRVxApV1GcVhu0UmqQghjg,1,96.21718622007414,3.159518709107452,0.3082719248864013,0.0928122497066907,0.005249030240670298
125,ci4gjg1w7eQNmwboZ72wfg,2,2188.6028945452776,1.5320275817768427,0.7104482682289588,0.02773602645150703,0.14335226119115718
125,dHYo-R-G89gA4wk1ZTcWew,1,9.743717020398492,3.7973188181204796,0.1979257421813164,0.10106770256075927,0.002787477952013619
125,dKXRXWBexL9fhkw7vcUHUg,1,11.580484734172943,4.231256387343227,0.5518172966467871,0.2725200987959985,0.0470537716917446
125,eacfQPKDfBXsDuSuRSI4vQ,1,25.95825048753654,3.0433483966082635,0.1597344275573436,0.0009129768350437145,0.027779563616747993
125,fdeOmptREMVFUOxv_t6ZyQ,1,21.566250256967756,3.5240247652901764,0.3286340469073338,0.14359417794366247,0.01314604089087805
125,j-hJUnwaxwc5D8dzgUx8NA,1,11.518674449627191,4.167146159908491,0.21209537104875362,0.01280852752617428,0.031173526900236212
125,m2dmzqG7cvz1oug1ez-7SQ,1,28.056794088022354,6.7006942920915735,0.36388310284895814,0.0020946187482015666,0.04440252358123098
125,nkCYKpIA5E_yKrjim5tkdw,2,30.618684795559602,1.665649597313734,0.126808224024508,0.00028659341440354807,0.013998827465583721
125,pCenG9Ml54Dm_7eLrmTyMA,3,118.6429409133806,0.29500280194127154,0.02695385278039386,0.13731684138302164,0.2244228105037024
125,pD5akjNe3QSlKR6Ruc3tuw,1,91.60331338392031,3.4278236059430394,0.6098696738125036,0.016842387661627062,0.19846489001374218
125,sF7E4zQ-tiKIemSp_fHToA,1,326.57424647005007,3.0774012674394027,0.5109814998634193,0.031414752644370415,0.1305488836010475
125,spmBjHPO69edvGbMPVNarg,3,502.8500971098822,1.2449038065179239,0.9589890803641227,0.146481959177553,0.05038756109651042
125,uBHxLj2n7unv9zMT3vDWtA,1,81.35141886036983,5.015278230122625,0.6344679643097196,0.21322065250129738,0.017505644181808156
125,ueWEC9-Ql2WK0Y9bn6If9g,2,35.050773834630725,1.7118024350355154,0.16815780071632577,0.00016910047848489945,0.0008474559708096898
125,v0sQIcUS9P9fEQMJLhvUdw,1,35.438826670779875,2.765328573386524,0.6862949808532155,0.07849013065367395,0.1280520995625815
125,xbazBuIFvTM2WIBeNp9xag,1,6.792414164627701,5.005584049491419,0.0003057455835136832,0.01260965707335034,0.08900207349885654
125,yUEHDErtGQVM7_V3o9opmg,1,20.02314158143172,2.4971106455326195,0.1734362913652553,0.061488413592785555,0.005293619378152792
25,0LASIG-_hcPDbtecCLGqtQ,1,344.8171690174938,3.4627046077842607,2.004513474774623,0.0410140376878231,0.3518061112457916
25,46ECFTbkCgKruDZyD8xFLQ,1,30.71498830464253,2.376689819184015,0.7735479126068436,0.15431969373891988,0.033616375186797914
25,4YIpKpTjrhw8t5uWfsI4RQ,1,11.02963172063366,3.0826051912861763,0.0006388484555008428,0.10079640693696937,0.03306322282710195
25,5l7FKa1OfyP6WtD4uxmyEQ,1,3224.4405128553967,3.177915659832034,1.6173385112078527,0.05860161577743631,0.23569175877488546
25,70ISruS7RyVq3IpBYnZJ_A,3,532.1414862006784,0.2067119419411652,0.5226547692606054,0.29136802005046164,0.08951819204677675
25,927gqITGCOu9lPwLBbFZng,1,31.88896791000022,3.7316980698733184,0.6012571386858072,0.17550428199486756,0.016244457826369397
25,BDAEEhZA4eo0wfdX2oAw0Q,3,1453.7108648130034,0.23182051407681378,0.7232336868490679,0.26927454142024454,0.030171196061968775
25,CVVq8H33rXc3J0epW1IQQw,1,69.79787607920004,3.696387547770737,1.5872227070553875,0.04990733644708655,0.32869583477808534
25,ESEZomrDz9Y3i85fzy2B6Q,1,42.54253886923487,4.7481886452733235,0.8147204213490045,0.2159542874215873,0.05783967359888735
25,EiIYyKl1ym7vMRqjJ-IBmA,1,109.30239776737513,3.1014873134026124,0.5415813872535548,0.012025966955044858,0.16922319127305066
25,ExKycBDMqM8H0YyRPUzYcg,1,29.31983227415752,3.069594640189192,0.2653564550801487,0.0005332423650768835,0.00725165153102323
25,F5nAskw8jqyXWGFPS24XNg,1,6.907456154151857,4.198361792360998,0.1654385637887644,0.0004117547415855951,0.022053826932901362
25,Gv0H9Re50c_GNeBHjAOfYg,1,33.87195929364406,4.369395898151414,0.9521325228122601,0.32082692162356635,0.050711283699139645
25,HzgmcIvD-BEtJLv3ab5f9Q,1,23.84691554708804,4.445019306194663,2.1979829994855438,0.03599440021008638,0.25175288859883277
25,JFmJKplEkWB-Sp99gsg91A,1,67.17616519780323,3.5131508222460663,1.1466281049381837,0.26369134666787525,0.04276476297902906
25,QJWOYIHBZlVeeh9JqaCe7Q,1,45.575371594774424,3.313192953040307,0.39141151757647297,0.1713150523468614,0.010160893261724917
25,QgObEknrVjWcl5NQqj4Mfw,3,776.0784830211088,0.1404497127348334,1.6001592616833988,0.10829146932185059,0.24554015520620642
25,Rwwqkz_39K-O3c6kAGDUPQ,3,1010.1459432458139,0.9899559629837122,0.45386624066698,0.16739894921364976,0.015045722801150182
25,S1FdjDkdUr6GVdcX0193Hw,1,11.363009485892569,5.456300998162009,0.5701861213135715,0.00994280429736093,0.24632429959572888
25,T9T2UruYR-7-x0lZzR_tmw,1,135.89062255977362,3.0612855557197545,0.7767035575947874,0.04369782256424167,0.25381670609162654
25,TH8fTeR8JJv5VSuPCru7Fw,1,78.77600115874094,4.303341055823379,2.1011507162114236,0.060994182429949986,0.35079862510314913
25,TM6grMnO9dLyr9WBRmkUNg,1,53.086710100134525,3.2964935983018573,0.6895003474659609,0.17564266160464648,0.061710996903997534
25,TuivRGc5GVTsMCjQEdLWMg,3,604.0882266995285,0.21354496627884817,0.8664030018045513,0.023981212711247344,0.2543996783250958
25,V8OlKl6cHY5zljdirsvfAQ,1,235.57342961458696,2.665835451083969,0.5874811891334552,0.19571500652410917,0.014224132769164465
25,VAyUDg6pImC_A_uoTG4f8w,2,690.5514584368508,1.5234201407398849,0.373799615527846,0.08687071059968891,0.008638981574277654
25,VCqk4tkH-sM2Zc0bRfWKMw,1,10.343831385508524,3.48033515419008,0.6621025761156683,0.06304461313364759,0.001991328712218415
25,W0DT2gQsm3aJJC0_Rx4h8g,3,75.15960767230506,1.3038918514220932,1.0408406484020873,0.030378271229823704,0.16585577228495965
25,Wb9FUA2OB-_7BGR4wah7vQ,1,10.4643524715556,3.153563499480854,0.7256165346758406,0.03611880808579249,0.1592921013054409
25,aeG4Jihb5TDkSclXG6qrVw,1,87.02797538498817,4.205544233114872,5.7482100268093586,0.12025849112428741,0.5350880089661187
25,azZvtPOySnUgliiVkOvVsw,1,56.94521011672409,3.8458019480673133,0.21205881642474644,0.04271448785762505,0.0011966441848089012
25,b5x5WxyhwGYso9n9hEjL0Q,1,474.902073115359,3.6554904648274853,0.6558825981757402,0.1534338265959818,0.02218483373247178
25,bug9dOdEgKH3hcS6E-BuoA,1,180.56464900001563,3.771502360907539,0.6793837040107008,0.12498253854581183,0.02525205898590114
25,dKXRXWBexL9fhkw7vcUHUg,1,10.398802618440987,4.231256387343237,0.0004994844138127286,0.06590954021149979,0.029228632923132717
25,hrcVoJ92KgRJQvQb58B_6w,3,356.6084387329421,0.2663986313322884,0.6417116990616558,0.15591398237145554,0.044101600542816005
25,jdNS9xn2E_b3oDNcAOMkMA,1,19.37166594977345,3.871633972754786,0.12407410451355479,0.000273559317954143,0.018576839894620993
25,juCbhYZjuvb6KpCgGUdV-A,3,209.63189006501003,0.3482294605909511,0.2629615417195417,0.0019156304676470107,0.02974156133358608
25,m2dmzqG7cvz1oug1ez-7SQ,1,28.206032354446197,6.700694292092003,0.5364091301469226,0.04001231117709178,0.24385195319510306
25,pD5akjNe3QSlKR6Ruc3tuw,1,121.3598037188244,3.4278236059430385,0.41323244729085684,0.11343395420981701,0.017707808116086635
25,sF7E4zQ-tiKIemSp_fHToA,1,62.715253302199834,3.077401267439834,1.2956655131183064,0.0741692595770128,0.33956207698871815
25,sq6xycej5-qEqHZ88_9a1g,1,10.128016737453562,4.2456485918892035,0.39686471158379055,0.12102230526077463,0.02577695008288086
25,suGQzJ5E-iQ9iPJcLMnQ_g,1,11.161680215791455,3.2253208570755767,0.0008560932123562268,0.01462720961579923,0.08781751662774293
25,uUdMqH5VWk9J-cgVUd10lQ,3,7431.878480589697,0.041981310756744744,0.009863585560293597,0.34059414418298023,0.23100478904122512
25,wbN53ADUq_mXaI6VQUbApw,3,164.10334740733248,0.24984255743565675,0.6850331879622529,0.2775768736508611,0.15636812593609486
25,wcxLhfa4_E7DQqpykR6c-g,1,19.407204834275333,3.246217089888948,0.08986676875893854,0.00038583584514191534,0.012863886057228028
25,xTagSTR1KcmySxfyvgBVSQ,1,47.73865657997327,4.063792613749095,0.6464453823668627,0.010574787054197489,0.11426018392251266
59,0LASIG-_hcPDbtecCLGqtQ,1,278.10630968498543,3.462704607783989,1.979573013622673,0.034945104802308766,0.3555870362647401
59,46ECFTbkCgKruDZyD8xFLQ,1,24.403689337938413,2.3766898191836985,1.441507942320704,0.08653189454513555,0.16001358034790555
59,4YIpKpTjrhw8t5uWfsI4RQ,1,15.89564571503086,3.0826051912861767,0.33591751391661573,0.05674586516724986,0.0028073739094268504
59,5l7FKa1OfyP6WtD4uxmyEQ,1,16.677598046387825,3.1779156598320335,0.00038627353939341136,0.10788776955218729,0.03268385954831789
59,5t4m04LIB6Hz9kpqYNs1Tw,3,28090.59643649877,0.228475034857606,2.241765087961603,0.04836296609624305,0.2942593824997091
59,70ISruS7RyVq3IpBYnZJ_A,3,217.694244354823,0.20671194194116518,0.4752880498649147,0.20975918242691652,0.02994839495402581
59,BDAEEhZA4eo0wfdX2oAw0Q,3,802.3448690065865,0.23182051407681292,1.0050735545366232,0.031106575287318278,0.2633857196151505
59,BQeVU9iGQAsUI16aQ36mrA,1,18.64399026017992,3.218195201922455,0.06917153270659188,0.01235716126353768,0.17446221785015392
59,CVVq8H33rXc3J0epW1IQQw,1,19.74901144876372,3.696387547771145,1.843770442748547,0.3179504790467042,0.05902959091649272
59,ESEZomrDz9Y3i85fzy2B6Q,1,17.90156338556964,4.748188645273187,0.48149514923562264,0.1584889652101028,0.022978961409693383
59,EiIYyKl1ym7vMRqjJ-IBmA,1,14.509167845226777,3.1014873134026146,0.4872028307449058,0.0005774822836143481,0.006861789918194114
59,GQR1NadCkslgFA919rSMGA,1,36.812968414717986,2.8794200675656665,1.0667110196203613,0.43109808766145097,0.023232141644001638
